0	6
0	2980
1	7
1	287
2	11
2	358
2	2434
3	12
3	91
4	15
4	657
4	660
4	2867
5	16
5	2898
6	18
6	155
6	191
6	367
6	588
7	19
7	670
8	20
8	624
8	2834
9	23
9	235
10	25
10	43
11	26
11	1380
12	27
12	30
13	28
13	1338
13	1393
13	2915
13	2938
14	31
14	67
15	35
15	256
15	633
15	2107
15	2899
16	38
16	651
17	40
17	1381
18	41
18	75
19	44
19	904
20	46
20	1703
20	1704
20	2620
21	47
21	1045
21	1049
21	1086
22	50
22	85
22	176
22	274
23	54
23	639
23	671
23	2843
24	55
24	272
24	2860
24	2861
25	57
25	335
25	531
25	3859
26	58
26	1358
27	59
27	1017
27	3698
28	60
28	934
29	61
29	1319
30	62
30	206
30	593
31	64
31	1123
32	66
32	427
33	70
33	232
34	73
34	156
35	76
35	311
36	77
36	1824
37	78
37	1088
38	79
38	119
38	1214
39	80
39	190
39	696
40	82
40	1188
41	83
41	542
42	88
42	233
42	719
43	89
43	939
44	93
44	1603
44	1607
44	2006
45	94
45	304
45	1231
45	1235
45	1876
46	95
46	2828
46	3557
47	97
47	430
48	98
48	585
49	102
49	299
49	1317
50	110
50	128
50	1904
50	1910
50	2752
51	111
51	1144
52	113
52	1515
52	3214
53	114
53	620
54	116
54	1202
54	2604
55	120
55	907
55	909
56	124
56	1190
56	1585
57	125
57	959
57	961
58	130
58	249
58	508
59	131
59	3683
60	132
60	933
60	2916
61	133
61	199
62	134
62	1278
62	1624
63	135
63	453
63	652
64	137
64	2926
65	138
65	1107
66	139
66	493
67	142
67	1195
68	143
68	539
69	146
69	984
70	147
70	277
70	1336
70	1822
71	148
71	1292
72	150
72	434
73	151
73	458
73	1162
73	1197
74	152
74	158
74	159
74	160
74	161
74	162
74	163
74	164
74	165
74	167
74	168
74	169
74	170
74	171
74	181
74	755
74	761
74	765
75	153
75	2473
76	154
76	752
76	762
76	766
76	767
76	768
77	157
77	982
77	983
78	166
78	194
78	426
78	586
79	172
79	739
79	923
80	174
80	188
81	175
81	290
81	525
81	693
81	979
82	178
82	179
82	773
82	775
82	781
82	788
82	793
82	794
82	795
82	2771
83	184
83	1002
83	1010
83	1081
84	185
84	314
85	192
85	1121
85	1126
86	195
86	202
86	262
87	197
87	521
87	1083
88	198
88	384
88	574
89	200
89	2544
90	201
90	312
91	207
91	309
91	357
92	210
92	1175
93	214
93	562
93	956
94	217
94	1333
95	220
95	2634
96	222
96	1149
97	224
97	289
97	648
97	653
98	225
98	226
99	227
99	1705
100	229
100	601
100	874
101	230
101	507
102	231
102	4117
103	236
103	257
103	667
104	238
104	2887
104	3003
104	3009
105	239
105	1113
105	1124
105	1222
105	1241
105	1248
105	1252
105	1271
106	240
106	265
107	241
107	2576
108	244
108	852
109	246
109	622
110	250
110	1641
111	252
111	1481
112	254
112	584
112	1201
113	255
113	533
114	258
114	662
114	940
115	260
115	538
115	636
116	263
116	449
116	811
117	264
117	1627
118	266
118	932
118	1345
119	268
119	545
120	276
120	806
121	279
121	280
121	292
121	561
121	1185
122	283
122	295
123	286
123	1586
124	288
124	1247
125	296
125	990
126	300
126	1982
127	306
127	328
127	1025
128	308
128	1023
128	1164
128	1282
129	310
129	1922
130	313
130	1476
130	3306
131	317
131	1873
132	319
132	329
133	320
133	1093
134	322
134	1147
135	324
135	2184
136	326
136	537
136	2666
136	2670
136	2704
137	327
137	2795
138	330
138	677
138	1346
139	331
139	2060
140	337
140	975
140	977
141	339
141	1500
142	340
142	1262
143	341
143	1287
144	342
144	555
144	2883
145	343
145	369
146	345
146	1709
147	346
147	1067
147	1068
147	1133
147	1134
148	348
148	937
148	2948
148	2952
149	349
149	3291
150	350
150	3298
151	353
151	631
152	356
152	823
153	359
153	422
154	361
154	401
155	363
155	685
156	368
156	1676
157	372
157	477
158	373
158	456
158	962
159	376
159	432
160	377
160	400
160	925
160	1314
161	378
161	390
161	1686
162	380
162	1042
162	1057
163	385
163	404
163	1211
163	1303
163	1410
164	386
164	697
165	387
165	1990
166	389
166	673
166	826
166	953
167	392
167	459
168	396
168	1102
168	1359
169	397
169	1094
170	399
170	1589
171	405
171	406
171	407
172	410
172	1853
173	417
173	425
173	1311
174	419
174	1415
175	420
175	501
176	421
176	2742
177	423
177	859
177	918
178	428
178	1310
178	1793
178	1931
179	429
179	1298
180	433
180	563
181	437
181	2303
182	438
182	1178
183	439
183	1163
184	444
184	1168
185	446
185	1228
186	447
186	452
187	448
187	668
187	824
187	879
188	457
188	821
189	461
189	3053
189	3074
190	463
190	3210
191	464
191	2600
192	465
192	1072
192	1157
192	1245
192	1284
192	1698
193	466
193	1689
193	1700
193	1713
193	1717
194	469
194	628
194	835
195	470
195	1417
196	476
196	492
197	478
197	1495
197	1529
198	482
198	547
199	485
199	710
200	495
200	822
201	496
201	621
201	2823
202	503
202	515
202	2929
202	2999
203	504
203	646
203	1356
204	505
204	554
204	820
205	506
205	530
206	510
206	3022
207	514
207	2205
208	517
208	948
208	1242
209	518
209	546
209	551
210	523
210	695
211	524
211	1087
211	1091
212	526
212	2021
213	527
213	528
214	535
214	3108
215	536
215	2522
216	540
216	549
216	1145
217	548
217	1104
218	556
218	3290
219	560
219	914
219	1331
220	564
220	1136
221	565
221	1280
222	566
222	878
223	567
223	682
224	569
224	1281
225	576
225	595
226	579
226	2626
227	580
227	679
228	581
228	1027
228	1044
228	1179
228	1208
228	1230
228	1264
229	582
229	2816
230	587
230	2564
231	596
231	728
231	860
231	930
231	1491
231	1532
232	597
232	1782
233	603
233	1089
234	604
234	2844
235	605
235	3547
236	608
236	2928
236	2937
237	610
237	615
238	611
238	4060
239	612
239	841
240	613
240	958
241	614
241	1140
242	617
242	680
242	684
242	686
243	619
243	2808
244	625
244	1335
245	626
245	1907
246	634
246	2905
247	635
247	819
248	637
248	2914
249	640
249	873
250	641
250	810
251	644
251	1779
252	645
252	704
252	1289
253	649
253	1391
254	654
254	2961
255	656
255	664
255	1209
256	659
256	872
257	663
257	2890
258	674
258	1268
259	687
259	1475
260	688
260	751
260	1288
260	1291
261	692
261	703
261	863
262	702
262	927
262	999
263	705
263	1080
264	711
264	1484
265	713
265	721
265	730
265	742
265	746
265	747
265	756
265	780
265	785
265	1466
265	2235
266	717
266	802
267	718
267	729
268	722
268	1903
268	2902
268	2923
269	723
269	2780
269	2810
270	724
270	1670
271	726
271	1508
272	731
272	845
273	733
273	870
273	911
274	734
274	1016
275	736
275	757
275	764
275	772
275	792
275	801
275	831
275	2245
275	2246
276	737
276	1789
277	740
277	763
277	774
278	743
278	744
278	749
278	754
278	769
278	770
278	778
278	779
278	782
278	783
278	784
278	786
278	787
278	791
278	797
278	808
278	816
279	745
279	809
280	748
280	1064
280	1065
280	1079
280	1128
281	753
281	2062
281	2876
282	758
282	946
283	759
283	1285
284	760
284	2304
285	771
285	1678
286	777
286	789
286	790
286	796
286	807
286	815
287	798
287	1533
288	812
288	817
289	818
289	1142
290	827
290	1799
291	829
291	884
292	832
292	926
293	833
293	1894
294	840
294	3506
295	843
295	1869
296	849
296	864
296	865
296	1511
297	850
297	1219
298	858
298	1608
299	862
299	910
300	869
300	1613
300	1619
301	876
301	1043
301	1183
301	1189
301	1255
301	1275
301	1283
301	1673
302	877
302	992
302	994
303	880
303	881
303	883
303	1736
303	2443
304	886
304	888
305	887
305	2470
305	2471
305	3102
306	889
306	890
306	891
306	1751
306	1752
307	893
307	894
307	1758
307	1759
308	896
308	2051
309	899
309	3811
310	905
310	906
311	913
311	2983
311	2987
312	917
312	1551
313	919
313	2963
314	921
314	1486
315	935
315	1454
316	936
316	950
317	942
317	1116
318	945
318	1575
319	963
319	971
320	967
320	976
321	969
321	1605
322	973
322	1485
322	2071
323	980
323	1848
324	986
324	1995
325	987
325	988
326	1000
326	1004
327	1001
327	1074
327	1226
327	1254
327	1339
328	1006
328	1238
328	1295
328	1304
329	1007
329	3691
330	1008
330	1009
331	1018
331	1096
332	1021
332	1071
332	1077
332	1101
332	1151
333	1022
333	1037
334	1024
334	1167
335	1026
335	2793
335	3829
336	1028
336	1029
337	1030
337	1031
337	1184
338	1032
338	1084
338	1095
338	1112
338	1141
338	1265
338	1274
339	1034
339	2282
340	1038
340	1039
340	1186
340	1250
340	1347
341	1046
341	1305
342	1048
342	1243
343	1050
343	1051
343	1070
344	1052
344	2847
345	1056
345	1100
346	1059
346	1596
347	1060
347	1173
347	1174
348	1062
348	1329
349	1063
349	1139
350	1085
350	1657
351	1090
351	1097
351	1662
352	1092
352	1199
353	1103
353	1114
353	1213
354	1105
354	1118
354	1257
355	1110
355	1206
356	1115
356	1137
356	1972
357	1117
357	1125
358	1148
358	2791
359	1152
359	1182
359	1204
359	1249
360	1156
360	1194
360	1240
360	1263
361	1169
361	1253
362	1171
362	3450
363	1176
363	1740
364	1191
364	1406
365	1192
365	1729
366	1196
366	1244
366	2016
367	1200
367	1258
368	1207
368	2000
369	1212
369	1267
369	1279
370	1217
370	1327
371	1223
371	1332
372	1266
372	1269
373	1316
373	1351
374	1323
374	1330
375	1344
375	1880
376	1362
376	1865
377	1364
377	2769
378	1367
378	1370
379	1372
379	3861
380	1374
380	2785
381	1377
381	1387
381	1428
382	1378
382	2240
383	1382
383	2370
384	1383
384	1418
385	1386
385	1401
386	1392
386	1640
387	1396
387	1464
