0	0	0.302705
1	1	0.402173
2	2	0.105576
3	3	0.22541
4	4	0.23721
5	5	0.385723
6	6	0.000120121
7	7	0.121008
8	8	0.061037
9	9	0.288619
10	10	0.0253878
11	11	0.00544549
12	12	0.090762
13	13	0.26307
14	14	0.256142
15	15	0.179693
16	16	0.159825
17	17	0.0504989
18	18	0.0618305
19	19	0.257271
20	20	0.0632954
21	21	0.0558845
22	22	0.371502
23	23	0.094808
24	24	0.0705283
25	25	0.131459
26	26	0.203955
27	27	0.0587176
28	28	0.225268
29	29	0.213513
30	30	0.414777
31	31	0.0178914
32	32	0.0419688
33	33	0.380255
34	34	0.535651
35	35	0.167963
36	36	0.0989324
37	37	0.0516678
38	38	0.105851
39	39	0.252083
40	40	0.0568655
41	41	0.142599
42	42	0.163121
43	43	0.164556
44	44	0.0460937
45	45	0.239357
46	46	0.0397351
47	47	0.318247
48	48	0.254189
49	49	0.48262
50	50	0.157369
51	51	0.0885819
52	52	0.113529
53	53	0.112637
54	54	0.199835
55	55	0.306497
56	56	0.189596
57	57	0.0477428
58	58	0.177068
59	59	0.0158375
60	60	0.282113
61	61	0.36787
62	62	0.169802
63	63	0.0351878
64	64	0.0193182
65	65	0.347484
66	66	0.0757881
67	67	0.119907
68	68	0.235511
69	69	0.133183
70	70	0.153937
71	71	0.167824
72	72	0.643361
73	73	0.161992
74	74	0.231819
75	75	0.332377
76	76	0.0816981
77	77	0.0694688
78	78	0.199316
79	79	0.18479
80	80	0.0384228
81	81	0.0155339
82	82	0.100009
83	83	0.037141
84	84	0.0581645
85	85	0.164568
86	86	0.0664596
87	87	0.520737
88	88	0.221229
89	89	0.0595586
90	90	0.190817
91	91	0.063722
92	92	0.168615
93	93	0.053862
94	94	0.16953
95	95	0.00291654
96	96	0.202634
97	97	0.366131
98	98	0.0260696
99	99	0.172735
100	100	0.187506
101	101	0.136746
102	102	0.249397
103	103	0.0572315
104	104	0.0138249
105	105	0.558092
106	106	0.182306
107	107	0.338479
108	108	0.321911
109	109	0.0832545
110	110	0.157994
111	111	0.114888
112	112	0.0793176
113	113	0.0717185
114	114	0.127842
115	115	0.116769
116	116	0.47026
117	117	0.242866
118	118	0.0179449
119	119	0.00525122
120	120	0.315531
121	121	0.0134892
122	122	0.143712
123	123	0.0905789
124	124	0.24015
125	125	0.0814298
126	126	0.048544
127	127	0.187109
128	128	0.344841
129	129	0.251076
130	130	0.0725425
131	131	0.330302
132	132	0.0240486
133	133	0.295053
134	134	0.231086
135	135	0.028629
136	136	0.172826
137	137	0.0611089
138	138	0.280618
139	139	0.646809
140	140	0.218577
141	141	0.00137333
142	142	0.230537
143	143	0.00103113
144	144	0.0858417
145	145	0.0294504
146	146	0.175844
147	147	0.149297
148	148	0.0318349
149	149	0.157781
150	150	0.0771024
151	151	0.453078
152	152	0.210729
153	153	0.0953676
154	154	0.0534931
155	155	0.327545
156	156	0.133468
157	157	0.361929
158	158	0.184411
159	159	0.407941
160	160	0.0220645
161	161	0.168981
162	162	0.153233
163	163	0.0796597
164	164	0.104066
165	165	0.12614
166	166	0.186202
167	167	0.166112
168	168	0.0460524
169	169	0.280446
170	170	0.191839
171	171	0.149174
172	172	0.223579
173	173	0.162938
174	174	0.318918
175	175	0.106513
176	176	0.207556
177	177	0.0982696
178	178	0.00244297
179	179	0.0605728
180	180	0.043876
181	181	0.89784
182	182	0.214868
183	183	0.191125
184	184	0.0972094
185	185	0.192663
186	186	0.174139
187	187	0.163366
188	188	0.355174
189	189	0.411456
190	190	0.139927
191	191	0.0109104
192	192	0.100649
193	193	0.173022
194	194	0.1179
195	195	0.497604
196	196	0.0392778
197	197	0.0536276
198	198	0.28489
199	199	0.189528
200	200	0.0619369
201	201	0.0977276
202	202	0.242987
203	203	0.26896
204	204	0.239829
205	205	0.0199896
206	206	0.241554
207	207	0.0258323
208	208	0.189915
209	209	0.112339
210	210	0.140049
211	211	0.249824
212	212	0.118076
213	213	0.0182044
214	214	0.0284385
215	215	0.0333082
216	216	0.256966
217	217	0.0293079
218	218	0.068729
219	219	0.0174871
220	220	0.0917424
221	221	0.14494
222	222	0.271462
223	223	0.229899
224	224	0.197508
225	225	0.155797
226	226	0.0112042
227	227	0.131437
228	228	0.140738
229	229	0.0303659
230	230	0.106032
231	231	0.0526329
232	232	0.142103
233	233	0.166234
234	234	0.0963775
235	235	0.206801
236	236	0.206366
237	237	0.279427
238	238	0.0920743
239	239	0.240181
240	240	0.17444
241	241	0.236001
242	242	0.185453
243	243	0.106052
244	244	0.269692
245	245	0.134983
246	246	0.00927763
247	247	0.457595
248	248	0.0976625
249	249	0.0592975
250	250	0.139112
251	251	0.125858
252	252	0.181341
253	253	0.0803498
254	254	0.273507
255	255	0.280845
256	256	0.0365299
257	257	0.0722068
258	258	0.335582
259	259	0.268319
260	260	0.327586
261	261	0.0952246
262	262	0.110385
263	263	0.0862148
264	264	0.069305
265	265	0.346171
266	266	0.333079
267	267	0.201308
268	268	0.098117
269	269	0.192291
270	270	0.149073
271	271	0.133946
272	272	0.0808279
273	273	0.22425
274	274	0.148503
275	275	0.0365001
276	276	0.0354913
277	277	0.320658
278	278	0.199652
279	279	0.0171209
280	280	0.138996
281	281	0.0629077
282	282	0.492752
283	283	0.209204
284	284	0.215702
285	285	0.137697
286	286	0.137396
287	287	0.361514
288	288	0.0957976
289	289	0.0506216
290	290	0.0311289
291	291	0.342296
292	292	0.121535
293	293	0.0969268
294	294	0.00289926
295	295	0.121982
296	296	0.167387
297	297	0.0136113
298	298	0.39555
299	299	0.0887108
300	300	0.168523
301	301	0.242347
302	302	0.0506607
303	303	0.127432
304	304	0.0680563
305	305	0.0701621
306	306	0.365779
307	307	0.0261581
308	308	0.365398
309	309	0.086496
310	310	0.333964
311	311	0.374584
312	312	0.0776289
313	313	0.193701
314	314	0.1671
315	315	0.192724
316	316	0.220271
317	317	0.0125736
318	318	0.251473
319	319	0.0216681
320	320	0.602985
321	321	0.116123
322	322	0.171484
323	323	0.0741623
324	324	0.110217
325	325	0.233619
326	326	0.0553606
327	327	0.242997
328	328	0.279213
329	329	0.0285209
330	330	0.0962038
331	331	0.195302
332	332	0.0139712
333	333	0.0386975
334	334	0.168615
335	335	0.0104898
336	336	0.0110172
337	337	0.0987274
338	338	0.152165
339	339	0.568833
340	340	0.254891
341	341	0.0717795
342	342	0.52384
343	343	0.0226623
344	344	0.0873745
345	345	0.106407
346	346	0.336833
347	347	0.00625624
348	348	0.283697
349	349	0.16364
350	350	0.103906
351	351	0.116794
352	352	0.0401747
353	353	0.174359
354	354	0.332163
355	355	0.209815
356	356	0.0960218
357	357	0.256414
358	358	0.188185
359	359	0.0775475
360	360	0.140996
361	361	0.35064
362	362	0.239448
363	363	0.404614
364	364	0.147191
365	365	0.248016
366	366	0.0580462
367	367	0.115879
368	368	0.00571941
369	369	0.00796533
370	370	0.0705727
371	371	0.0605631
372	372	0.147404
373	373	0.331919
374	374	0.116947
375	375	0.367016
376	376	0.216681
377	377	0.0794671
378	378	0.0824795
379	379	0.00114253
380	380	0.0310068
381	381	0.0343638
382	382	0.0946379
383	383	0.185316
384	384	0.0106204
385	385	0.243699
386	386	0.24546
387	387	0.0378124
388	388	0.363567
389	389	0.0581988
390	390	0.262383
391	391	0.143048
392	392	0.233436
393	393	0.0226447
394	394	0.343851
395	395	0.190344
396	396	0.0958477
397	397	0.172948
398	398	0.0421019
399	399	0.225296
400	400	0.256447
401	401	0.273293
402	402	0.058925
403	403	0.198889
404	404	0.054628
405	405	0.0477583
406	406	0.0381973
407	407	0.0636616
408	408	0.0126849
409	409	0.00976257
410	410	0.0959197
411	411	0.221931
412	412	0.0400387
413	413	0.360302
414	414	0.0237873
415	415	0.40577
416	416	0.0467544
417	417	0.0150083
418	418	0.00418104
419	419	0.458296
420	420	0.25943
421	421	0.121291
422	422	0.142552
423	423	0.236183
424	424	0.0295114
425	425	0.319346
426	426	0.17543
427	427	0.240089
428	428	0.09187
429	429	0.0941684
430	430	0.0902178
431	431	0.0903692
432	432	0.00585955
433	433	0.0525834
434	434	0.245998
435	435	0.0840428
436	436	0.128208
437	437	0.371258
438	438	0.058504
439	439	0.0634785
440	440	0.412641
441	441	0.453566
442	442	0.19059
443	443	0.0777461
444	444	0.500198
445	445	0.0684385
446	446	0.0519425
447	447	0.402891
448	448	0.0125431
449	449	0.47499
450	450	0.116756
451	451	0.242409
452	452	0.104474
