0	15158
0	18897
0	31351
0	71413
1	12121
1	14712
1	23879
1	39126
1	65286
1	70388
1	90744
2	8849
2	80371
3	36873
3	54891
3	56197
4	4296
4	48918
4	55368
4	63525
5	6976
5	93153
6	29068
6	34944
6	37749
6	42114
6	47216
6	71229
6	72399
6	88306
7	1912
7	7318
7	19994
7	37818
7	56098
7	85255
8	5599
8	6918
8	15308
8	31967
8	91612
9	25537
9	37287
9	63338
9	86307
10	22888
10	76135
10	80754
10	81029
11	15894
11	16421
11	93210
12	11860
12	84994
13	15298
13	30365
13	32997
13	83038
13	96321
14	34414
14	37342
14	51253
14	53322
15	9223
15	60711
16	24412
16	49374
16	52585
16	64786
17	16141
17	26904
17	45153
17	45291
17	46088
18	7034
18	12608
18	67817
19	454
19	5579
19	22302
20	27090
20	38264
20	60315
20	66668
20	77884
20	91842
20	94488
21	10771
21	19487
21	56528
21	71050
21	71654
21	83166
21	84300
22	8677
22	9869
22	39341
22	44969
22	74614
23	78772
23	83725
23	98347
24	19559
24	31560
24	62710
25	19170
25	22958
25	75420
25	98609
26	14503
26	64391
26	74657
26	88388
27	8608
27	28275
27	31252
27	45535
27	74556
28	19578
28	19807
28	40104
28	61897
28	87814
28	98306
29	27702
29	58102
29	84810
30	3949
30	79832
31	41071
31	98137
31	98927
32	27974
32	41378
32	55365
32	56295
32	62808
32	74989
32	82247
32	82687
33	982
33	15840
33	25404
33	51953
33	86032
34	20697
34	29087
34	41280
34	44179
35	33236
35	53961
35	75152
35	99692
36	61630
36	63872
36	84811
37	2291
37	7556
37	92975
38	12715
38	33314
38	67094
38	85158
38	93276
39	16188
39	22114
39	71233
39	82325
40	24856
40	26092
40	39839
40	47812
40	58850
40	59739
41	27550
41	31394
42	6661
42	52657
42	60039
42	98571
43	11483
43	20616
43	30668
43	54543
43	94053
44	15363
44	20082
44	44219
44	45737
44	75268
45	48
45	1550
45	33921
45	56747
45	66072
45	76001
45	86595
46	8315
46	11552
46	35435
46	40678
46	42452
47	617
47	41296
47	67173
47	67643
47	82711
47	93175
48	16418
48	86813
49	48671
49	53831
49	69287
49	76446
49	81677
49	97517
50	2997
50	8053
50	15493
50	63730
50	67976
50	72878
50	76469
51	19104
51	31456
51	52961
51	56681
51	63182
51	86890
52	31452
52	33654
52	36155
52	46813
52	74401
52	87354
53	16234
53	20161
53	57316
53	89284
53	95046
54	43022
54	67421
54	72457
55	41439
55	44739
55	62393
55	71085
56	12741
56	73833
56	98243
57	23862
57	47641
57	49390
57	55093
57	78881
57	79548
58	4633
58	6271
58	38374
58	56648
58	62304
58	74648
58	90597
59	37987
59	39340
59	47314
59	65879
59	89750
59	92113
60	5373
60	5899
60	24567
60	72341
60	75712
60	78122
61	33199
61	60515
61	84731
62	13582
62	16047
62	16425
62	34483
62	64780
62	80764
62	93949
63	38135
63	82214
63	91521
64	6833
64	36149
64	36278
64	56460
64	57704
65	4636
65	10882
65	30072
65	94731
66	5441
66	24179
66	80246
66	94376
67	20608
67	55601
67	61026
68	14469
68	45098
68	46113
68	51314
68	78978
68	97877
69	9678
69	14470
69	39257
69	46936
69	71329
69	86024
70	1751
70	91147
70	98296
71	5530
71	25155
71	51279
72	82255
72	98989
73	5101
73	45228
73	61903
73	64122
73	66538
74	9789
74	28973
74	82484
74	88376
75	745
75	12511
75	20938
75	32105
75	32130
75	88159
76	41564
76	56293
76	61543
76	77062
76	90366
76	96444
77	42493
77	42822
77	74918
77	80816
78	18727
78	23295
78	53337
78	93593
79	38065
79	39928
79	69063
79	95037
80	13013
80	46695
80	62603
80	74064
80	77718
80	79704
81	1485
81	56210
81	88894
81	98899
82	8949
82	13855
82	14241
82	14512
82	52105
82	68556
83	18836
83	19871
83	28333
83	89991
84	9050
84	34447
84	92267
85	7233
85	86220
85	91681
85	97019
86	29852
86	86893
87	10429
87	16591
87	87697
88	6760
88	44271
88	81033
89	13680
89	27993
89	33237
89	37398
89	82425
89	84125
90	24454
90	33242
90	51956
90	61517
90	74229
90	81527
90	89028
90	92511
90	93538
91	62973
91	74818
91	83179
91	91814
92	37064
92	52211
92	54983
92	69931
92	73429
92	83636
93	36368
