0	0	0.694845
1	1	0.447005
2	2	0.0371292
3	3	0.657308
4	4	0.340709
5	5	0.732933
6	6	0.163671
7	7	0.100355
8	8	0.587085
9	9	0.617939
10	10	0.53676
11	11	0.429304
12	12	0.17893
13	13	0.288975
14	14	0.61034
15	15	0.0781155
16	16	0.444929
17	17	0.235914
18	18	0.274209
19	19	0.110206
20	20	0.146682
21	21	0.506455
22	22	0.393872
23	23	0.736259
24	24	0.39375
25	25	0.46736
26	26	0.695242
27	27	0.0107989
28	28	0.261751
29	29	0.193716
30	30	0.0732758
31	31	0.0789619
32	32	0.625233
33	33	0.530381
34	34	0.420087
35	35	0.0407159
36	36	0.201808
37	37	0.11392
38	38	0.0354501
39	39	0.417371
40	40	0.626514
41	41	0.219591
42	42	0.371593
43	43	0.549913
44	44	0.488693
45	45	0.485794
46	46	0.00274947
47	47	0.0409576
48	48	0.119333
49	49	0.620869
50	50	0.825068
51	51	0.0727866
52	52	0.541093
53	53	0.262202
54	54	0.648885
55	55	0.0744305
56	56	0.116966
57	57	0.654897
58	58	0.0209943
59	59	0.65801
60	60	0.582659
61	61	0.555315
62	62	0.360363
63	63	0.0774842
64	64	0.600269
65	65	0.397839
66	66	0.133972
67	67	0.170598
68	68	0.318522
69	69	0.228248
70	70	0.735832
71	71	0.299149
72	72	0.682791
73	73	0.0440447
74	74	0.638966
75	75	0.278186
76	76	0.214232
77	77	0.565539
78	78	0.058561
79	79	0.106802
80	80	0.0850246
81	81	0.591571
82	82	0.0125783
83	83	0.592059
84	84	0.542497
85	85	0.847407
86	86	0.375988
87	87	0.0191938
88	88	0.166334
89	89	0.38609
90	90	0.0799769
91	91	0.573436
92	92	0.913785
93	93	0.435408
94	94	0.554491
95	95	0.137358
96	96	0.0136919
97	97	0.126639
98	98	0.19658
99	99	0.0588245
100	100	0.00907101
101	101	0.213129
102	102	0.0875375
103	103	0.524277
104	104	0.39668
105	105	0.893643
106	106	0.0924287
107	107	0.172558
108	108	0.21443
109	109	0.400708
110	110	0.0858245
111	111	0.836482
112	112	0.0528713
113	113	0.0555537
114	114	0.148406
115	115	0.0785482
116	116	0.0849506
117	117	0.72573
118	118	0.382366
119	119	0.0773365
120	120	0.256472
121	121	0.440504
122	122	0.13137
123	123	0.937315
124	124	0.831385
125	125	0.372478
126	126	0.387768
127	127	0.103749
128	128	0.55504
129	129	0.458052
130	130	0.0498842
131	131	0.335765
132	132	0.105412
133	133	0.179665
134	134	0.941404
135	135	0.456313
136	136	0.125891
137	137	0.637226
138	138	0.260353
139	139	0.49208
140	140	0.471494
141	141	0.136651
142	142	0.0695539
143	143	0.65923
144	144	0.220519
145	145	0.543168
146	146	0.0214094
147	147	0.731986
148	148	0.266087
149	149	0.20893
150	150	0.330363
151	151	0.576006
152	152	0.495193
153	153	0.450545
154	154	0.336558
155	155	0.203375
156	156	0.632395
157	157	0.147464
158	158	0.720542
159	159	0.658681
160	160	0.00192101
161	161	0.110378
162	162	0.500534
163	163	0.225288
164	164	0.34489
165	165	0.180165
166	166	0.221117
167	167	0.49501
168	168	0.264485
169	169	0.502762
170	170	0.62804
171	171	0.543077
172	172	0.160786
173	173	0.0430818
174	174	0.0490537
175	175	0.0415395
176	176	0.281502
177	177	0.575854
178	178	0.141823
179	179	0.0451651
180	180	0.125034
181	181	0.0685751
182	182	0.584979
183	183	0.302683
184	184	0.0953382
185	185	0.134763
186	186	0.0122948
187	187	0.264962
188	188	0.167726
189	189	0.336009
190	190	0.147986
191	191	0.300118
192	192	0.0993257
193	193	0.0185235
194	194	0.675344
195	195	0.11475
196	196	0.0858323
197	197	0.711417
198	198	0.27
199	199	0.0744739
200	200	0.349575
201	201	0.655019
202	202	0.0539902
203	203	0.157223
204	204	0.62981
205	205	0.531266
206	206	0.33549
207	207	0.595007
208	208	0.254181
209	209	0.799738
210	210	0.565203
211	211	0.056037
212	212	0.148755
213	213	0.565813
214	214	0.435137
215	215	0.171209
216	216	0.710654
217	217	0.705618
218	218	0.316245
219	219	0.0153992
220	220	0.16508
221	221	0.541917
222	222	0.412763
223	223	0.534501
224	224	0.216545
225	225	0.0421817
226	226	0.071237
227	227	0.0879959
228	228	0.304117
229	229	0.126708
230	230	0.45144
231	231	0.240071
232	232	0.0775187
233	233	0.122347
234	234	0.16886
235	235	0.0945248
236	236	0.230873
237	237	0.610401
238	238	0.380865
239	239	0.65276
240	240	0.193121
241	241	0.16958
242	242	0.55034
243	243	0.451061
244	244	0.763573
245	245	0.391675
246	246	0.00848415
247	247	0.189215
248	248	0.088468
249	249	0.353282
250	250	0.563341
251	251	0.133152
252	252	0.441542
253	253	0.428785
254	254	0.738701
255	255	0.602649
256	256	0.0852382
257	257	0.293741
258	258	0.629109
259	259	0.170587
260	260	0.224952
261	261	0.560076
262	262	0.321207
263	263	0.113735
264	264	0.654897
265	265	0.236122
266	266	0.464705
267	267	0.127
268	268	0.610279
269	269	0.563494
270	270	0.38432
271	271	0.0136061
272	272	0.316324
273	273	0.529832
274	274	0.0757609
275	275	0.331828
276	276	0.0713891
277	277	0.466323
278	278	0.415815
279	279	0.0823571
280	280	0.143712
281	281	0.259285
282	282	0.543565
283	283	0.60509
284	284	0.403851
285	285	0.79751
286	286	0.984069
287	287	0.74987
288	288	0.0633359
289	289	0.170036
290	290	0.91409
291	291	0.421766
292	292	0.866146
293	293	0.657674
294	294	0.546403
295	295	0.407117
296	296	0.0793256
297	297	0.301126
298	298	0.0861661
299	299	0.0697533
300	300	0.386792
301	301	0.0220885
302	302	0.227515
303	303	0.515976
304	304	0.233184
305	305	0.217927
306	306	0.11398
307	307	0.34959
308	308	0.0125366
309	309	0.150329
310	310	0.235167
311	311	0.245949
312	312	0.157443
313	313	0.0280923
314	314	0.450484
315	315	0.648213
316	316	0.0883324
317	317	0.155095
318	318	0.527696
319	319	0.0761435
320	320	0.00149541
321	321	0.255898
322	322	0.338502
323	323	0.563311
324	324	0.458327
325	325	0.299417
326	326	0.598401
327	327	0.413648
328	328	0.702701
329	329	0.449507
330	330	0.340709
331	331	0.108977
332	332	0.115017
333	333	0.703543
334	334	0.615864
335	335	0.442518
336	336	0.0813758
337	337	0.204278
338	338	0.600787
339	339	0.224189
340	340	0.644215
341	341	0.134817
342	342	0.0682169
343	343	0.388836
344	344	0.211472
345	345	0.0704818
346	346	0.0468835
347	347	0.711844
348	348	0.174604
349	349	0.654195
350	350	0.698508
351	351	0.0336772
352	352	0.202075
353	353	0.0246031
354	354	0.0608345
355	355	0.0760891
356	356	0.153614
357	357	0.117681
358	358	0.118238
359	359	0.118666
360	360	0.20069
361	361	0.658895
362	362	0.546159
363	363	0.549028
364	364	0.0922404
365	365	0.199657
366	366	0.347362
367	367	0.125744
368	368	0.738151
369	369	0.35902
370	370	0.420423
371	371	0.0470512
372	372	0.0196211
373	373	0.354595
374	374	0.693442
375	375	0.332194
376	376	0.361118
377	377	0.148496
378	378	0.0148407
379	379	0.522233
380	380	0.504044
381	381	0.124671
382	382	0.82168
383	383	0.203351
384	384	0.0418704
385	385	0.424726
386	386	0.570177
387	387	0.210691
388	388	0.189827
389	389	0.212879
390	390	0.0150432
391	391	0.506394
392	392	0.462996
393	393	0.153127
394	394	0.132425
395	395	0.348918
396	396	0.0295208
397	397	0.542802
398	398	0.254341
399	399	0.0948521
400	400	0.465957
401	401	0.00108039
402	402	0.38319
403	403	0.301737
404	404	0.345958
405	405	0.0326241
406	406	0.633015
407	407	0.222319
408	408	0.0300452
409	409	0.0641614
410	410	0.369549
411	411	0.467576
412	412	0.455
413	413	0.126243
414	414	0.558916
415	415	0.201817
416	416	0.566332
417	417	0.0854076
418	418	0.161621
419	419	0.137341
