0	1124
0	4090
0	10250
0	11896
0	17347
0	17417
1	2377
1	4741
1	7661
1	9444
1	9932
1	13829
2	7683
2	9515
2	13108
2	16054
3	1256
3	3893
3	7367
3	7727
3	17143
4	4707
4	4848
4	13007
4	14490
4	15831
4	18938
4	19756
5	8956
5	15855
6	3653
6	6073
6	7073
6	8555
6	12756
6	16117
6	19908
7	328
7	1077
7	4452
7	7851
7	15716
7	17301
7	18513
8	279
8	6455
8	6887
8	7093
8	16284
8	16643
8	19744
9	350
9	2558
9	6097
9	13485
9	18158
10	469
10	2222
10	7920
10	9119
10	10899
10	11329
11	13365
11	17898
11	19041
12	1552
12	3176
12	8386
12	10356
12	12962
12	13097
12	16082
13	1719
13	2306
13	7465
13	7506
13	11921
13	16648
13	18688
14	299
14	8822
14	13153
14	13701
14	14867
15	1326
15	10383
16	3366
16	3421
16	3774
16	9695
16	13355
16	18857
17	6233
17	13650
17	19256
18	128
18	5343
18	9641
18	10352
19	9828
19	19133
20	431
20	2701
20	10463
20	14435
20	19275
21	1081
21	5580
21	6438
21	6932
21	9339
21	9448
22	3398
22	4205
22	5650
22	6124
22	10642
22	16286
23	4415
23	5108
23	8265
23	10824
23	15349
24	6123
24	6677
24	14590
24	19213
25	6668
25	7670
25	11867
25	12882
25	12993
25	13915
25	18004
26	3446
26	4158
26	5274
26	12601
27	6538
27	14835
27	15594
27	18186
28	5548
28	10714
28	18914
28	19078
29	4679
29	7478
29	8868
29	11612
30	1568
30	1749
30	8454
30	9817
31	3203
31	8096
31	10926
32	967
32	5985
32	8378
32	9706
33	2050
33	2188
33	4530
33	4724
33	9322
33	11010
33	13673
33	16370
34	790
34	12721
34	12795
34	14931
34	19883
35	11487
35	15623
35	15660
36	191
36	10042
36	12838
36	15213
36	15599
36	18751
37	7823
37	9007
37	14251
38	3819
38	19091
39	3407
39	4275
39	13791
39	17696
40	8800
40	10626
40	12493
41	2834
41	7212
41	11991
41	12158
41	16479
42	3915
42	15817
43	2577
43	17907
44	597
44	19957
45	4531
45	5653
45	6000
45	8890
45	10685
45	15094
45	18303
46	654
46	5925
46	8435
46	13761
46	13851
47	8440
47	8921
47	9188
47	11237
47	14702
47	14754
47	14790
48	366
48	1247
48	2979
48	9849
48	10405
48	12490
48	12791
48	13342
49	11701
49	12419
49	13291
49	13616
49	16578
49	17943
49	18818
49	19760
50	6560
50	8474
50	14240
50	16043
50	19549
51	3840
51	12334
52	3669
52	6691
52	8723
52	11999
52	14248
52	18065
53	2074
53	4682
53	7111
53	9384
53	10586
53	12031
53	19330
54	2530
54	3131
54	6937
54	14523
54	16674
55	8255
55	13167
55	13738
55	17806
56	3105
56	17285
57	544
57	3228
57	3730
57	3780
57	6728
57	14874
58	1532
58	1855
58	5340
58	13608
59	3428
59	10952
59	17167
59	19747
59	19915
60	346
60	633
60	1993
60	3364
60	4231
60	6247
60	6985
60	11883
61	3065
61	3746
61	13037
61	19493
62	3221
62	11856
63	754
63	4735
63	16921
63	19083
64	5960
64	6362
64	10699
65	1660
65	8447
66	1598
66	7913
66	8789
66	18738
67	1344
67	12426
67	15526
68	10552
68	18109
69	68
69	295
69	3371
69	6671
69	7015
69	11276
69	17214
69	18033
69	18117
69	19851
70	8222
70	8759
70	10769
70	12378
