0	0	0.8
1	1	0.8
2	2	0.8
3	3	0.6
4	4	0.8
5	5	0.8
6	6	0.4
7	7	0.15
8	8	0.8
9	9	0.7
10	10	0.8
11	11	0.1
12	12	0.35
13	13	0.6
14	14	0.6
15	15	0.2
16	16	0.4
17	17	0.8
18	18	0.14
19	19	0.4
20	20	0.266667
21	21	0.3
22	22	0.8
23	23	0.4
24	24	0.6
25	25	0.4
26	26	0.4
27	27	0.4
28	28	0.16
29	29	0.3
30	30	0.4
31	31	0.4
32	32	0.8
33	33	0.8
34	34	0.8
35	35	0.168421
36	36	0.6
37	37	0.6
38	38	0.4
39	39	0.8
40	40	0.15
41	41	0.3
42	42	0.7
43	43	0.4
44	44	0.4
45	45	0.3
46	46	0.2
47	47	0.246154
48	48	0.8
49	49	0.6
50	50	0.175
51	51	0.8
52	52	0.8
53	53	0.8
54	54	0.2
55	55	0.2
56	56	0.8
57	57	0.193103
58	58	0.4
59	59	0.266667
60	60	0.4
61	61	0.4
62	62	0.233333
63	63	0.6
64	64	0.4
65	65	0.8
66	66	0.4
67	67	0.4
68	68	0.7
69	69	0.3
70	70	0.35
71	71	0.8
72	72	0.8
73	73	0.3
74	74	0.8
75	75	0.3
76	76	0.4
77	77	0.4
78	78	0.457143
79	79	0.266667
80	80	0.266667
81	81	0.8
82	82	0.457143
83	83	0.15
84	84	0.8
85	85	0.175
86	86	0.3
87	87	0.3
88	88	0.266667
89	89	0.4
90	90	0.6
91	91	0.35
92	92	0.6
93	93	0.2
94	94	0.16
95	95	0.218182
96	96	0.4
97	97	0.4
98	98	0.4
99	99	0.8
100	100	0.8
101	101	0.8
102	102	0.266667
103	103	0.8
104	104	0.3
105	105	0.6
106	106	0.8
107	107	0.8
108	108	0.6
109	109	0.3
110	110	0.16
111	111	0.4
112	112	0.7
113	113	0.1
114	114	0.4
115	115	0.8
116	116	0.266667
117	117	0.8
118	118	0.8
119	119	0.266667
120	120	0.266667
121	121	0.8
122	122	0.8
123	123	0.8
124	124	0.266667
125	125	0.266667
126	126	0.6
127	127	0.8
128	128	0.16
129	129	0.8
130	130	0.233333
131	131	0.15
132	132	0.266667
133	133	0.3
134	134	0.266667
135	135	0.266667
136	136	0.6
137	137	0.35
138	138	0.4
139	139	0.457143
140	140	0.8
141	141	0.3
142	142	0.35
143	143	0.4
144	144	0.8
145	145	0.8
146	146	0.4
147	147	0.2
148	148	0.4
149	149	0.8
150	150	0.4
151	151	0.228571
152	152	0.0388889
153	153	0.3
154	154	0.116667
155	155	0.14
156	156	0.3
157	157	0.266667
158	158	0.0388889
159	159	0.0388889
160	160	0.0388889
161	161	0.0388889
162	162	0.0388889
163	163	0.0388889
164	164	0.0388889
