0	5274
0	7533
0	16155
0	18910
1	3127
1	8215
1	8750
1	9210
1	14118
1	14609
2	7072
2	8823
2	9021
2	12012
2	15506
2	18665
3	8344
3	8453
3	12824
3	14109
3	14375
3	16489
4	2444
4	8999
4	17012
5	6726
5	7169
5	14274
6	7382
6	16615
6	17212
7	12254
7	15365
7	15404
8	9599
8	15058
9	840
9	4931
9	10470
9	15709
9	18581
10	5225
10	9604
11	13661
11	18802
12	8047
12	10694
12	12139
13	2764
13	4308
13	5813
13	7417
13	11008
13	13197
14	1488
14	2463
14	5883
14	6881
14	7075
14	16021
15	4585
15	5461
15	8166
15	14411
15	15752
16	1670
16	3115
16	6175
16	15262
16	19176
17	1053
17	6571
17	10563
17	17057
17	17643
18	6069
18	9333
18	12069
18	14776
18	19298
19	1789
19	5808
19	6143
19	12623
19	15854
20	5575
20	6262
20	6502
20	10833
21	1086
21	3503
21	12052
21	12193
21	18327
21	19770
22	1967
22	4887
22	5772
22	6595
22	7647
22	11571
23	2746
23	2837
23	12176
24	7551
24	10579
24	10802
24	12226
24	16977
24	17568
25	2756
25	3074
25	6489
25	8067
25	13589
26	9004
26	18636
27	4760
27	6961
27	8907
27	8925
28	8865
28	13271
28	14442
29	2701
29	9212
29	13694
29	16743
30	1412
30	4298
30	4927
30	10096
31	4144
31	4879
31	6350
31	9181
31	10927
31	12209
31	13925
31	15553
32	2212
32	2923
32	8410
32	11184
32	11903
33	356
33	17533
33	18871
33	19098
33	19845
34	1351
34	10862
34	11250
34	11668
35	1070
35	1862
35	2042
35	2260
35	15357
36	4977
36	17208
36	19374
37	8718
37	12657
38	1474
38	13713
38	14458
38	17176
38	19057
39	2654
39	3284
39	5881
39	6125
39	7303
39	9087
39	10316
39	12471
39	16904
40	6540
40	12030
40	14822
40	16997
40	19864
41	6384
41	13880
41	16802
41	17632
41	18778
42	1330
42	6327
42	6756
42	12320
42	19008
42	19677
43	1363
43	10907
43	16565
43	16781
43	18020
43	18984
44	79
44	795
44	6716
44	11690
44	15488
44	17940
45	1774
45	7550
45	8791
45	11809
45	13663
46	2337
46	8497
46	16378
47	692
47	11376
47	13296
47	16720
48	10796
48	12242
48	12595
48	13578
49	6436
49	9636
49	14824
49	18813
49	19914
50	12416
50	14619
50	19220
51	2072
51	4798
51	6636
51	18061
52	604
52	817
52	14039
52	14634
52	14698
52	15472
52	18774
53	4471
53	6685
53	10118
53	12562
53	18054
53	19069
54	16374
54	16592
54	17463
54	18905
55	84
55	11883
55	15641
55	17857
55	19669
56	838
56	2609
56	15880
56	16360
56	17175
56	18833
57	8211
57	9035
57	11665
57	15359
57	18342
58	5272
58	11763
58	15632
58	16111
58	17426
58	18699
59	2620
59	7203
59	9152
60	8033
60	8280
60	12804
61	1369
61	2672
61	3181
61	5373
61	12260
61	14029
61	15602
62	122
62	5083
62	8231
62	14242
62	14331
62	15715
63	1450
63	3901
63	8167
63	11691
63	11972
64	11
64	9398
64	9575
64	17733
64	18060
65	529
65	4447
65	13294
65	14715
65	15095
65	19401
66	9903
66	12883
66	14733
66	17691
67	4708
67	6245
67	8444
67	8484
67	8571
67	12095
67	12510
68	826
68	2904
68	6288
68	16061
69	8348
69	16438
70	890
70	1702
70	9147
70	11740
70	16358
70	18678
71	956
71	4488
71	4518
71	11236
71	13756
71	14828
71	16179
71	17199
72	7096
72	8896
72	11124
72	17518
72	18270
73	2327
73	10958
73	16920
74	4129
74	5680
74	7145
74	14543
74	16943
74	17216
75	864
75	3435
75	9012
75	13591
75	14015
75	17265
75	18848
75	18988
76	2559
76	6237
76	18319
77	1665
77	4405
77	5658
77	9585
77	13546
77	14940
77	17047
78	5045
78	5627
78	9899
78	11493
78	15868
78	19768
79	184
79	7159
79	7208
79	13394
79	15852
80	1852
80	2256
